matchId,date,Vertigo,Overpass,Mirage,Inferno,Ancient,Dust2,Nuke,name,teamWin,roundsWins
2358744,2022-09-10,removed,left,removed,picked,removed,removed,picked,Davenport University,false,39
2358758,2022-09-11,removed,removed,left,removed,removed,removed,removed,Paquetá,true,16
2358758,2022-09-11,removed,removed,left,removed,removed,removed,removed,Rehl,false,8
2358759,2022-09-11,removed,removed,removed,removed,removed,left,removed,O PLANO,true,16
2358759,2022-09-11,removed,removed,removed,removed,removed,left,removed,Corinthians,false,6
2358743,2022-09-10,picked,removed,left,removed,removed,removed,picked,Iron Blood,true,46
2358743,2022-09-10,picked,removed,left,removed,removed,removed,picked,Victorum,false,26
2358757,2022-09-11,removed,removed,removed,left,removed,removed,removed,The Union,true,16
2358757,2022-09-11,removed,removed,removed,left,removed,removed,removed,FUSION,false,7
2358754,2022-09-11,removed,removed,removed,removed,left,removed,removed,ODDIK,true,16
2358754,2022-09-11,removed,removed,removed,removed,left,removed,removed,loloNaMente,false,8
2358750,2022-09-11,removed,removed,removed,removed,removed,removed,left,Corinthians,true,16
2358750,2022-09-11,removed,removed,removed,removed,removed,removed,left,Selecao do bt0,false,13
2358751,2022-09-11,removed,removed,removed,removed,removed,left,removed,Rehl,true,16
2358751,2022-09-11,removed,removed,removed,removed,removed,left,removed,Boca Juniors,false,5
2358739,2022-09-10,picked,removed,left,picked,removed,removed,removed,Electrify Steel,true,44
2358739,2022-09-10,picked,removed,left,picked,removed,removed,removed,Detonate,false,30
2358749,2022-09-10,removed,removed,removed,left,removed,removed,removed,FUSION,true,16
2358749,2022-09-10,removed,removed,removed,left,removed,removed,removed,Isurus,false,6
2358734,2022-09-10,removed,removed,picked,picked,left,removed,removed,Apeks,true,32
2358734,2022-09-10,removed,removed,picked,picked,left,removed,removed,Squirtle Squad,false,20
2358696,2022-09-10,removed,picked,picked,removed,removed,left,removed,Furious,true,42
2358696,2022-09-10,removed,picked,picked,removed,removed,left,removed,Los Grandes Academy,false,36
2358747,2022-09-10,removed,removed,removed,removed,left,removed,removed,The Union,true,16
2358747,2022-09-10,removed,removed,removed,removed,left,removed,removed,paiN Academy,false,11
2358748,2022-09-10,removed,removed,removed,removed,removed,left,removed,Paquetá,true,16
2358748,2022-09-10,removed,removed,removed,removed,removed,left,removed,ozbonz,false,5
2358745,2022-09-10,removed,left,removed,removed,removed,removed,removed,O PLANO,true,16
2358745,2022-09-10,removed,left,removed,removed,removed,removed,removed,MIBR Academy,false,12
2358746,2022-09-10,removed,removed,left,removed,removed,removed,removed,FURIA Academy,true,16
2358746,2022-09-10,removed,removed,left,removed,removed,removed,removed,Sharks,false,4
2358738,2022-09-10,removed,removed,removed,removed,removed,left,removed,Iron Branch,true,22
2358738,2022-09-10,removed,removed,removed,removed,removed,left,removed,HAVU,false,19
2358740,2022-09-10,left,removed,removed,removed,removed,removed,removed,Young Ninjas,true,19
2358740,2022-09-10,left,removed,removed,removed,removed,removed,removed,ThunderFlash,false,16
2358742,2022-09-10,removed,removed,removed,removed,removed,left,removed,AVANGAR,true,16
2358742,2022-09-10,removed,removed,removed,removed,removed,left,removed,Budapest Five,false,9
2358741,2022-09-10,removed,left,removed,removed,removed,removed,removed,HONORIS,true,16
2358741,2022-09-10,removed,left,removed,removed,removed,removed,removed,Illuminar,false,11
2358733,2022-09-10,removed,removed,removed,left,removed,removed,removed,ECSTATIC,true,19
2358733,2022-09-10,removed,removed,removed,left,removed,removed,removed,B8,false,17
2358735,2022-09-10,removed,left,removed,removed,removed,removed,removed,fnatic Rising,true,16
2358735,2022-09-10,removed,left,removed,removed,removed,removed,removed,SKADE,false,11
2358737,2022-09-10,removed,removed,removed,left,removed,removed,removed,BLUEJAYS,true,16
2358737,2022-09-10,removed,removed,removed,left,removed,removed,removed,Beyond Possible,false,5
2358736,2022-09-10,removed,removed,removed,left,removed,removed,removed,NASR,true,16
2358736,2022-09-10,removed,removed,removed,left,removed,removed,removed,PACT,false,11
2358729,2022-09-10,removed,removed,removed,picked,removed,picked,left,Davenport University,true,45
2358729,2022-09-10,removed,removed,removed,picked,removed,picked,left,BLVKHVND,false,37
2358726,2022-09-10,left,removed,picked,removed,picked,removed,removed,Victorum,true,46
2358726,2022-09-10,left,removed,picked,removed,picked,removed,removed,Argon,false,42
2358788,2022-09-12,removed,removed,picked,removed,removed,picked,left,B4 Academy,true,32
2358788,2022-09-12,removed,removed,picked,removed,removed,picked,left,Yawara,false,9
2358784,2022-09-12,removed,picked,removed,removed,left,picked,removed,HONORIS,true,38
2358784,2022-09-12,removed,picked,removed,removed,left,picked,removed,Anonymo,false,27
2358810,2022-09-12,left,picked,removed,removed,removed,picked,removed,GoodJob,true,32
2358810,2022-09-12,left,picked,removed,removed,removed,picked,removed,Websterz,false,16
2358783,2022-09-12,removed,removed,picked,picked,left,removed,removed,SC,true,32
2358783,2022-09-12,removed,removed,picked,picked,left,removed,removed,Infinite,false,12
2358787,2022-09-12,left,removed,picked,removed,removed,picked,removed,Los Grandes Academy,true,32
2358787,2022-09-12,left,removed,picked,removed,removed,picked,removed,Redragon,false,19
2358772,2022-09-12,removed,removed,left,removed,removed,picked,picked,Anonymo,true,39
2358772,2022-09-12,removed,removed,left,removed,removed,picked,picked,UNGENTIUM,false,46
2358768,2022-09-12,removed,left,picked,removed,removed,removed,picked,BEBRA,true,46
2358768,2022-09-12,removed,left,picked,removed,removed,removed,picked,Websterz,false,37
2358777,2022-09-12,removed,left,removed,picked,removed,picked,removed,Infinite,true,35
2358777,2022-09-12,removed,left,removed,picked,removed,picked,removed,Nigma Galaxy,false,19
2358786,2022-09-12,removed,removed,picked,picked,removed,left,removed,The Union,true,32
2358786,2022-09-12,removed,removed,picked,picked,removed,left,removed,Arvum,false,14
2358687,2022-09-12,removed,removed,removed,left,picked,picked,removed,Bad News Eagles,true,45
2358687,2022-09-12,removed,removed,removed,left,picked,picked,removed,ECLOT,false,35
2358776,2022-09-12,left,removed,picked,removed,removed,picked,removed,Young Ninjas,true,40
2358776,2022-09-12,left,removed,picked,removed,removed,picked,removed,SC,false,32
2358767,2022-09-12,removed,removed,left,picked,removed,removed,picked,TAG,true,45
2358767,2022-09-12,removed,removed,left,picked,removed,removed,picked,GoodJob,false,33
2358476,2022-09-12,picked,removed,left,picked,removed,removed,removed,DGG,true,32
2358476,2022-09-12,picked,removed,left,picked,removed,removed,removed,Arena,false,3
2358686,2022-09-12,removed,picked,picked,left,removed,removed,removed,Sprout,true,35
2358686,2022-09-12,removed,picked,picked,left,removed,removed,removed,Hotspurs,false,26
2358475,2022-09-12,removed,removed,removed,left,removed,picked,picked,Rooster,true,32
2358475,2022-09-12,removed,removed,removed,left,removed,picked,picked,Warriors,false,10
2358782,2022-09-12,picked,removed,left,removed,removed,removed,picked,EG White,true,38
2358782,2022-09-12,picked,removed,left,removed,removed,removed,picked,BIG Academy,false,36
2358701,2022-09-11,removed,left,picked,removed,picked,removed,removed,WINDINGO,true,35
2358701,2022-09-11,removed,left,picked,removed,picked,removed,removed,MIBR Academy,false,29
2358785,2022-09-11,removed,picked,removed,picked,left,removed,removed,Paquetá,true,45
2358785,2022-09-11,removed,picked,removed,picked,left,removed,removed,The Union,false,32
2358778,2022-09-11,removed,removed,picked,removed,picked,left,removed,BIG Academy,true,42
2358778,2022-09-11,removed,removed,picked,removed,picked,left,removed,Apeks,false,48
2358781,2022-09-11,removed,left,removed,removed,removed,picked,picked,EG White,true,32
2358781,2022-09-11,removed,left,removed,removed,removed,picked,picked,TeamOne,false,14
2358700,2022-09-11,removed,removed,left,picked,removed,picked,removed,Liberty,true,45
2358700,2022-09-11,removed,removed,left,picked,removed,picked,removed,SWS,false,32
2358762,2022-09-11,removed,left,removed,removed,removed,removed,removed,O PLANO,true,19
2358762,2022-09-11,removed,left,removed,removed,removed,removed,removed,Paquetá,false,16
2358761,2022-09-11,removed,removed,removed,removed,removed,left,removed,FURIA Academy,true,16
2358761,2022-09-11,removed,removed,removed,removed,removed,left,removed,The Union,false,14
2359367,2022-10-09,picked,removed,left,picked,removed,removed,removed,Heroic,true,46
2359367,2022-10-09,picked,removed,left,picked,removed,removed,removed,OG,false,40
2358452,2022-10-09,removed,removed,left,picked,removed,picked,removed,Outsiders,true,32
2358452,2022-10-09,removed,removed,left,picked,removed,picked,removed,Falcons,false,12
2359425,2022-10-09,picked,left,removed,removed,removed,picked,removed,Entropiq Prague,true,44
2359425,2022-10-09,picked,left,removed,removed,removed,picked,removed,Anonymo,false,33
2359432,2022-10-09,picked,removed,picked,removed,removed,removed,left,ONYX,true,32
2359432,2022-10-09,picked,removed,picked,removed,removed,removed,left,AVEZ,false,19
2359395,2022-10-09,,,,,,,,PALOMA,true,0
2359395,2022-10-09,,,,,,,,Sangal,false,0
2358383,2022-10-09,removed,picked,removed,left,picked,removed,removed,Liquid,true,44
2358383,2022-10-09,removed,picked,removed,left,picked,removed,removed,Evil Geniuses,false,40
2358451,2022-10-09,picked,removed,removed,picked,left,removed,removed,MOUZ,true,44
2358451,2022-10-09,picked,removed,removed,picked,left,removed,removed,Sangal,false,44
2359423,2022-10-09,removed,picked,picked,removed,left,removed,removed,ONYX,true,42
2359423,2022-10-09,removed,picked,picked,removed,left,removed,removed,Beyond Possible,false,37
2359365,2022-10-09,picked,removed,removed,removed,left,picked,removed,Spirit,true,37
2359365,2022-10-09,picked,removed,removed,removed,left,picked,removed,Cloud9,false,37
2359424,2022-10-09,removed,left,removed,picked,picked,removed,removed,Cryptova,true,35
2359424,2022-10-09,removed,left,removed,picked,picked,removed,removed,AVANGAR,false,21
2359431,2022-10-09,picked,removed,removed,picked,left,removed,removed,fnatic Rising,true,44
2359431,2022-10-09,picked,removed,removed,picked,left,removed,removed,ECLOT,false,32
2358382,2022-10-09,picked,picked,removed,removed,removed,removed,left,Imperial,true,35
2358382,2022-10-09,picked,picked,removed,removed,removed,removed,left,paiN,false,30
2358450,2022-10-09,removed,removed,picked,picked,removed,left,removed,BIG,true,55
2358450,2022-10-09,removed,removed,picked,picked,removed,left,removed,K23,false,48
2359422,2022-10-09,picked,removed,left,removed,picked,removed,removed,AVEZ,true,32
2359422,2022-10-09,picked,removed,left,removed,picked,removed,removed,los kogutos,false,27
2359366,2022-10-09,removed,picked,left,picked,removed,removed,removed,Heroic,true,51
2359366,2022-10-09,removed,picked,left,picked,removed,removed,removed,Vitality,false,32
2358256,2022-10-09,removed,removed,left,picked,picked,removed,removed,Grayhound,true,32
2358256,2022-10-09,removed,removed,left,picked,picked,removed,removed,JiJieHao International,false,23
2358363,2022-10-05,removed,removed,removed,left,removed,removed,removed,00NATION,true,16
2358363,2022-10-05,removed,removed,removed,left,removed,removed,removed,Isurus,false,10
2358364,2022-10-05,removed,removed,removed,left,removed,removed,removed,O PLANO,true,16
2358364,2022-10-05,removed,removed,removed,left,removed,removed,removed,TeamOne,false,10
2358361,2022-10-05,removed,removed,removed,removed,left,removed,removed,ATK,true,16
2358361,2022-10-05,removed,removed,removed,removed,left,removed,removed,ARCTIC,false,11
2358417,2022-10-05,removed,removed,left,removed,removed,removed,removed,Natus Vincere,true,16
2358417,2022-10-05,removed,removed,left,removed,removed,removed,removed,MOUZ,false,11
2358362,2022-10-05,removed,removed,removed,removed,removed,removed,left,Nouns,true,16
2358362,2022-10-05,removed,removed,removed,removed,removed,removed,left,Infinity,false,2
2359319,2022-10-05,picked,removed,removed,left,picked,removed,removed,PALOMA,true,32
2359319,2022-10-05,picked,removed,removed,left,picked,removed,removed,Sangal,false,19
2358418,2022-10-05,removed,removed,left,removed,removed,removed,removed,Outsiders,true,16
2358418,2022-10-05,removed,removed,left,removed,removed,removed,removed,Heroic,false,12
2358359,2022-10-05,removed,removed,removed,removed,left,removed,removed,Liquid,true,19
2358359,2022-10-05,removed,removed,removed,removed,left,removed,removed,MIBR,false,16
2358360,2022-10-05,removed,removed,removed,removed,left,removed,removed,Complexity,true,16
2358360,2022-10-05,removed,removed,removed,removed,left,removed,removed,paiN,false,7
2358415,2022-10-05,removed,removed,removed,removed,removed,left,removed,BIG,true,16
2358415,2022-10-05,removed,removed,removed,removed,removed,left,removed,Vitality,false,10
2358358,2022-10-05,removed,removed,removed,removed,removed,removed,left,9z,true,22
2358358,2022-10-05,removed,removed,removed,removed,removed,removed,left,Imperial,false,20
2358416,2022-10-05,left,removed,removed,removed,removed,removed,removed,ENCE,true,16
2358416,2022-10-05,left,removed,removed,removed,removed,removed,removed,Falcons,false,6
2358409,2022-10-05,removed,removed,left,removed,removed,removed,removed,Cloud9,true,16
2358409,2022-10-05,removed,removed,left,removed,removed,removed,removed,G2,false,13
2358357,2022-10-05,removed,removed,removed,removed,removed,removed,left,Evil Geniuses,true,16
2358357,2022-10-05,removed,removed,removed,removed,removed,removed,left,FURIA,false,14
2358410,2022-10-05,left,removed,removed,removed,removed,removed,removed,Ninjas in Pyjamas,true,16
2358410,2022-10-05,left,removed,removed,removed,removed,removed,removed,Bad News Eagles,false,7
2358407,2022-10-05,removed,removed,removed,removed,removed,removed,left,FaZe,true,19
2358407,2022-10-05,removed,removed,removed,removed,removed,removed,left,fnatic,false,17
2358408,2022-10-05,removed,removed,left,removed,removed,removed,removed,Sprout,true,16
2358408,2022-10-05,removed,removed,left,removed,removed,removed,removed,Spirit,false,12
2358351,2022-10-05,removed,removed,removed,removed,removed,left,removed,Liquid,true,16
2358351,2022-10-05,removed,removed,removed,removed,removed,left,removed,TeamOne,false,6
2358354,2022-10-05,removed,removed,removed,removed,removed,removed,left,MIBR,true,16
2358354,2022-10-05,removed,removed,removed,removed,removed,removed,left,O PLANO,false,9
2358356,2022-10-05,removed,left,removed,removed,removed,removed,removed,9z,true,19
2358356,2022-10-05,removed,left,removed,removed,removed,removed,removed,00NATION,false,16
2358413,2022-10-05,removed,left,removed,removed,removed,removed,removed,OG,true,16
2358413,2022-10-05,removed,left,removed,removed,removed,removed,removed,Illuminar,false,5
2358414,2022-10-05,removed,removed,removed,removed,removed,removed,left,Monte,true,16
2358414,2022-10-05,removed,removed,removed,removed,removed,removed,left,SAW,false,3
2358353,2022-10-05,left,removed,removed,removed,removed,removed,removed,Complexity,true,16
2358353,2022-10-05,left,removed,removed,removed,removed,removed,removed,ATK,false,5
2358411,2022-10-05,removed,removed,removed,removed,removed,left,removed,K23,true,16
2358411,2022-10-05,removed,removed,removed,removed,removed,left,removed,HEET,false,13
2358412,2022-10-05,removed,left,removed,removed,removed,removed,removed,Sangal,true,16
2358412,2022-10-05,removed,left,removed,removed,removed,removed,removed,FANTASY,false,12
2358352,2022-10-05,removed,removed,removed,removed,removed,removed,left,paiN,true,16
2358352,2022-10-05,removed,removed,removed,removed,removed,removed,left,ARCTIC,false,13
2358355,2022-10-05,removed,removed,left,removed,removed,removed,removed,Evil Geniuses,true,16
2358355,2022-10-05,removed,removed,left,removed,removed,removed,removed,Nouns,false,7
2359374,2022-10-05,removed,removed,picked,left,removed,picked,removed,Warriors,true,32
2359374,2022-10-05,removed,removed,picked,left,removed,picked,removed,Elemental,false,17
2358405,2022-10-05,removed,removed,removed,left,removed,removed,removed,Astralis,true,16
2358405,2022-10-05,removed,removed,removed,left,removed,removed,removed,Eternal Fire,false,9
2358406,2022-10-05,removed,removed,removed,removed,left,removed,removed,GamerLegion,true,16
2358406,2022-10-05,removed,removed,removed,removed,left,removed,removed,Aurora,false,10
2358350,2022-10-05,removed,left,removed,removed,removed,removed,removed,Imperial,true,16
2358350,2022-10-05,removed,left,removed,removed,removed,removed,removed,Isurus,false,2
2358349,2022-10-05,removed,removed,removed,removed,left,removed,removed,FURIA,true,16
2358349,2022-10-05,removed,removed,removed,removed,left,removed,removed,Infinity,false,2
2358404,2022-10-05,removed,removed,removed,removed,removed,removed,left,B8,true,19
2358404,2022-10-05,removed,removed,removed,removed,removed,removed,left,ECSTATIC,false,16
2358403,2022-10-05,removed,removed,removed,removed,removed,removed,left,1WIN,true,16
2358403,2022-10-05,removed,removed,removed,removed,removed,removed,left,forZe,false,14
2359373,2022-10-05,removed,left,removed,picked,removed,picked,removed,yellow,true,41
2359373,2022-10-05,removed,left,removed,picked,removed,picked,removed,CAMO,false,29
2359296,2022-10-05,removed,removed,removed,left,picked,removed,picked,Villainous,true,32
2359296,2022-10-05,removed,removed,removed,left,picked,removed,picked,Snakes Den,false,19
2358329,2022-09-29,removed,removed,left,picked,picked,removed,removed,Cloud9,true,45
2358329,2022-09-29,removed,removed,left,picked,picked,removed,removed,FaZe,false,35
2359227,2022-09-29,left,removed,removed,picked,picked,removed,removed,The Union,true,32
2359227,2022-09-29,left,removed,removed,picked,picked,removed,removed,Meta BR,false,19
2359277,2022-09-29,,,,,,,,BHOP,true,0
2359277,2022-09-29,,,,,,,,Take Flyte,false,0
2359279,2022-09-29,picked,removed,left,removed,removed,removed,picked,Young Ninjas,true,32
2359279,2022-09-29,picked,removed,left,removed,removed,removed,picked,EC Brugge,false,27
2359280,2022-09-29,removed,picked,removed,left,removed,removed,picked,PROSPECTS,true,32
2359280,2022-09-29,removed,picked,removed,left,removed,removed,picked,Astralis Talent,false,21
2359284,2022-09-29,removed,removed,removed,picked,removed,picked,left,KTRL,true,32
2359284,2022-09-29,removed,removed,removed,picked,removed,picked,left,Beyond Possible,false,13
2359209,2022-09-29,removed,removed,removed,removed,picked,picked,left,HONORIS,true,43
2359209,2022-09-29,removed,removed,removed,removed,picked,picked,left,9z,false,36
2359285,2022-09-29,removed,removed,picked,removed,removed,left,picked,Zero Tenacity,true,32
2359285,2022-09-29,removed,removed,picked,removed,removed,left,picked,EUMIX,false,13
2359247,2022-09-29,picked,removed,left,removed,removed,picked,removed,BLUEJAYS,true,32
2359247,2022-09-29,picked,removed,left,removed,removed,picked,removed,Anonymo,false,17
2359259,2022-09-29,removed,removed,removed,picked,picked,left,removed,PACT,true,32
2359259,2022-09-29,removed,removed,removed,picked,picked,left,removed,ex-SKADE,false,25
2359224,2022-09-29,removed,picked,left,removed,removed,removed,picked,PALOMA,true,46
2359224,2022-09-29,removed,picked,left,removed,removed,removed,picked,Aurora,false,40
2359248,2022-09-29,,,,,,,,Finest,true,0
2359248,2022-09-29,,,,,,,,Sashi,false,0
2359271,2022-09-29,removed,removed,picked,removed,removed,picked,left,EUMIX,true,32
2359271,2022-09-29,removed,removed,picked,removed,removed,picked,left,Kyoto,false,24
2358330,2022-09-29,removed,removed,left,picked,picked,removed,removed,Liquid,true,32
2358330,2022-09-29,removed,removed,left,picked,picked,removed,removed,MOUZ,false,21
2359269,2022-09-29,removed,picked,removed,left,picked,removed,removed,PROSPECTS,true,32
2359269,2022-09-29,removed,picked,removed,left,picked,removed,removed,Lilmix,false,17
2359265,2022-09-29,removed,removed,left,removed,picked,removed,picked,EC Brugge,true,32
2359265,2022-09-29,removed,removed,left,removed,picked,removed,picked,CENTER,false,11
2359267,2022-09-29,removed,removed,removed,picked,picked,left,removed,KTRL,true,32
2359267,2022-09-29,removed,removed,removed,picked,picked,left,removed,Never Surrender,false,6
2359208,2022-09-29,removed,removed,left,removed,picked,picked,removed,forZe,true,61
2359208,2022-09-29,removed,removed,left,removed,picked,picked,removed,los kogutos,false,48
2359210,2022-09-29,picked,removed,removed,picked,left,removed,removed,SINNERS,true,35
2359210,2022-09-29,picked,removed,removed,picked,left,removed,removed,BLUEJAYS,false,29
2359148,2022-09-29,picked,removed,removed,removed,picked,removed,left,SAW,true,32
2359148,2022-09-29,picked,removed,removed,removed,picked,removed,left,ECSTATIC,false,16
2359283,2022-09-29,,,,,,,,HOTU,true,0
2359283,2022-09-29,,,,,,,,Apeks,false,0
2359270,2022-09-29,removed,removed,picked,removed,picked,removed,left,NeedDOCTOR,true,35
2359270,2022-09-29,removed,removed,picked,removed,picked,removed,left,Zero Tenacity,false,30
2359015,2022-09-29,picked,removed,picked,left,removed,removed,removed,Rooster,true,32
2359015,2022-09-29,picked,removed,picked,left,removed,removed,removed,Dynasty,false,8
2359147,2022-09-29,picked,removed,removed,left,removed,picked,removed,MASONIC,true,44
2359147,2022-09-29,picked,removed,removed,left,removed,picked,removed,BLUEJAYS,false,36
2359014,2022-09-29,removed,removed,picked,left,removed,picked,removed,God's Work,true,46
2359014,2022-09-29,removed,removed,picked,left,removed,picked,removed,Meat Grinders,false,35
2359233,2022-09-29,picked,removed,left,picked,removed,removed,removed,Iron Blood,true,37
2359233,2022-09-29,picked,removed,left,picked,removed,removed,removed,BHOP,false,41
2359273,2022-09-29,removed,removed,picked,left,picked,removed,removed,Infinity,true,45
2359273,2022-09-29,removed,removed,picked,left,picked,removed,removed,Villainous,false,30
2359275,2022-09-29,left,picked,removed,picked,removed,removed,removed,Strife,true,35
2359275,2022-09-29,left,picked,removed,picked,removed,removed,removed,X13,false,25
2359234,2022-09-29,picked,removed,left,removed,picked,removed,removed,Victorum,true,46
2359234,2022-09-29,picked,removed,left,removed,picked,removed,removed,Task Force 141,false,47
2358568,2022-09-28,removed,picked,picked,removed,removed,removed,left,EG Black,true,40
2358568,2022-09-28,removed,picked,picked,removed,removed,removed,left,Kari,false,30
2358284,2022-09-29,removed,left,removed,picked,removed,removed,picked,Mythic,true,32
2358284,2022-09-29,removed,left,removed,picked,removed,removed,picked,Brazen,false,14
2359260,2022-09-28,removed,removed,removed,removed,picked,picked,left,Daotsu,true,32
2359260,2022-09-28,removed,removed,removed,removed,picked,picked,left,Corinthians Academy,false,14
2359272,2022-09-28,removed,removed,removed,picked,removed,picked,left,Sojoga,true,32
2359272,2022-09-28,removed,removed,removed,picked,removed,picked,left,DNA,false,6
2358327,2022-09-28,removed,left,picked,picked,removed,removed,removed,Natus Vincere,true,46
2358327,2022-09-28,removed,left,picked,picked,removed,removed,removed,Heroic,false,37
2358725,2022-09-10,picked,left,picked,removed,removed,removed,removed,BIG Academy,true,41
2358725,2022-09-10,picked,left,picked,removed,removed,removed,removed,Iron Blood,false,37
2358728,2022-09-10,removed,removed,picked,left,removed,picked,removed,ATK,true,32
2358728,2022-09-10,removed,removed,picked,left,removed,picked,removed,EG Black,false,14
2358723,2022-09-10,removed,removed,left,picked,removed,picked,removed,TeamOne,true,32
2358723,2022-09-10,removed,removed,left,picked,removed,picked,removed,Squirtle Squad,false,20
2358695,2022-09-10,removed,picked,left,removed,removed,removed,picked,Paquetá,true,42
2358695,2022-09-10,removed,picked,left,removed,removed,removed,picked,Arvum,false,36
2358731,2022-09-10,picked,removed,left,removed,removed,removed,picked,Electrify Steel,true,32
2358731,2022-09-10,picked,removed,left,removed,removed,removed,picked,Vendetta,false,18
2358722,2022-09-10,removed,removed,picked,removed,picked,left,removed,allStars,true,41
2358722,2022-09-10,removed,removed,picked,removed,picked,left,removed,Nexus Academy,false,38
2358724,2022-09-10,removed,removed,picked,picked,removed,left,removed,Apeks,true,32
2358724,2022-09-10,removed,removed,picked,picked,removed,left,removed,Phantom Troupe,false,16
2358730,2022-09-10,removed,picked,picked,left,removed,removed,removed,EG White,true,32
2358730,2022-09-10,removed,picked,picked,left,removed,removed,removed,Detonate,false,11
2357719,2022-09-10,removed,removed,left,removed,removed,picked,picked,G2,true,32
2357719,2022-09-10,removed,removed,left,removed,removed,picked,picked,FaZe,false,19
2358702,2022-09-10,removed,removed,picked,left,picked,removed,removed,Iron Blood,true,40
2358702,2022-09-10,removed,removed,picked,left,picked,removed,removed,Victorum,false,33
2358708,2022-09-10,removed,removed,left,picked,removed,removed,picked,Detonate,true,38
2358708,2022-09-10,removed,removed,left,picked,removed,removed,picked,Electrify Steel,false,30
2358707,2022-09-10,removed,left,removed,picked,removed,removed,picked,EG Black,true,32
2358707,2022-09-10,removed,left,removed,picked,removed,removed,picked,Davenport University,false,21
2358704,2022-09-10,removed,removed,picked,picked,left,removed,removed,Squirtle Squad,true,38
2358704,2022-09-10,removed,removed,picked,picked,left,removed,removed,Apeks,false,29
2358712,2022-09-10,removed,left,removed,picked,removed,picked,removed,Austria,true,35
2358712,2022-09-10,removed,left,removed,picked,removed,picked,removed,SHAPE,false,23
2358709,2022-09-10,removed,picked,picked,removed,removed,removed,left,EG White,true,32
2358709,2022-09-10,removed,picked,picked,removed,removed,removed,left,Vendetta,false,20
2358706,2022-09-10,removed,picked,removed,removed,left,picked,removed,ATK,true,32
2358706,2022-09-10,removed,picked,removed,removed,left,picked,removed,BLVKHVND,false,18
2358694,2022-09-10,picked,removed,removed,left,picked,removed,removed,Boca Juniors,true,46
2358694,2022-09-10,picked,removed,removed,left,picked,removed,removed,Yawara,false,30
2358705,2022-09-10,removed,removed,left,removed,removed,picked,picked,TeamOne,true,32
2358705,2022-09-10,removed,removed,left,removed,removed,picked,picked,Phantom Troupe,false,15
2358703,2022-09-10,picked,removed,picked,removed,removed,left,removed,BIG Academy,true,32
2358703,2022-09-10,picked,removed,picked,removed,removed,left,removed,Argon,false,7
2358710,2022-09-10,picked,removed,removed,removed,left,picked,removed,PACT,true,41
2358710,2022-09-10,picked,removed,removed,removed,left,picked,removed,UNGENTIUM,false,37
2357718,2022-09-10,picked,removed,removed,picked,removed,left,removed,Outsiders,true,32
2357718,2022-09-10,picked,removed,removed,picked,removed,left,removed,MIBR,false,9
2358681,2022-09-10,removed,left,picked,picked,removed,removed,removed,SKADE,true,32
2358681,2022-09-10,removed,left,picked,picked,removed,removed,removed,Austria,false,14
2357717,2022-09-10,removed,removed,removed,picked,removed,picked,left,BIG,true,44
2357717,2022-09-10,removed,removed,removed,picked,removed,picked,left,FTW,false,29
2358680,2022-09-10,removed,removed,removed,picked,picked,left,removed,BLINK,true,41
2358680,2022-09-10,removed,removed,removed,picked,picked,left,removed,SHAPE,false,29
2358601,2022-09-10,removed,removed,picked,removed,left,picked,removed,UNGENTIUM,true,43
2358601,2022-09-10,removed,removed,picked,removed,left,picked,removed,Illuminar,false,41
2358602,2022-09-10,picked,removed,removed,removed,left,removed,picked,PACT,true,44
2358602,2022-09-10,picked,removed,removed,removed,left,removed,picked,ThunderFlash,false,39
2358668,2022-09-10,removed,removed,left,removed,removed,removed,removed,Rooster,true,16
2358668,2022-09-10,removed,removed,left,removed,removed,removed,removed,DGG,false,13
2358667,2022-09-10,removed,removed,removed,left,removed,removed,removed,Grayhound,true,16
2358667,2022-09-10,removed,removed,removed,left,removed,removed,removed,DGG,false,3
2358666,2022-09-10,removed,removed,removed,removed,removed,left,removed,Rooster,true,16
2358666,2022-09-10,removed,removed,removed,removed,removed,left,removed,yellow,false,7
2358665,2022-09-10,removed,removed,removed,removed,removed,removed,left,DGG,true,16
2358665,2022-09-10,removed,removed,removed,removed,removed,removed,left,Rooster,false,14
2358664,2022-09-10,removed,removed,removed,removed,removed,left,removed,Grayhound,true,16
2358664,2022-09-10,removed,removed,removed,removed,removed,left,removed,yellow,false,3
2358684,2022-09-09,removed,removed,removed,left,removed,picked,picked,BLVKHVND,true,38
2358684,2022-09-09,removed,removed,removed,left,removed,picked,picked,7AM,false,27
2358685,2022-09-09,removed,removed,left,removed,picked,picked,removed,Victorum,true,32
2358685,2022-09-09,removed,removed,left,removed,picked,picked,removed,Limitless,false,12
2358682,2022-09-09,picked,removed,removed,left,removed,removed,picked,Detonate,true,44
2358682,2022-09-09,picked,removed,removed,left,removed,removed,picked,X13,false,33
2358662,2022-09-09,removed,removed,removed,left,removed,picked,picked,Fluxo,true,32
2358662,2022-09-09,removed,removed,removed,left,removed,picked,picked,Sharks,false,15
2358683,2022-09-09,removed,removed,removed,picked,picked,removed,left,Apeks,true,32
2358683,2022-09-09,removed,removed,removed,picked,picked,removed,left,Snakes Den,false,7
2358654,2022-09-09,removed,removed,removed,picked,picked,removed,left,ARCTIC,true,44
2358654,2022-09-09,removed,removed,removed,picked,picked,removed,left,Daotsu,false,36
2358677,2022-09-09,removed,picked,picked,removed,removed,removed,left,Limitless,true,52
